#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
402574:11572,419:419,04/02/26 00:24:44,STABLE BEAMS,6799,0.000041275,0.000040315,5.1,HFET
402574:11572,420:420,04/02/26 00:25:08,STABLE BEAMS,6799,0.000040904,0.000039957,5.1,HFET
402574:11572,421:421,04/02/26 00:25:31,STABLE BEAMS,6799,0.000040220,0.000039317,5.0,HFET
402574:11572,422:422,04/02/26 00:25:54,STABLE BEAMS,6799,0.000040231,0.000039333,5.0,HFET
402574:11572,423:423,04/02/26 00:26:17,STABLE BEAMS,6799,0.000040440,0.000039521,5.0,HFET
402574:11572,424:424,04/02/26 00:26:41,STABLE BEAMS,6799,0.000040311,0.000039402,5.0,HFET
402574:11572,425:425,04/02/26 00:27:04,STABLE BEAMS,6799,0.000040446,0.000039522,5.0,HFET
402574:11572,426:426,04/02/26 00:27:27,STABLE BEAMS,6799,0.000039889,0.000038997,5.0,HFET
402574:11572,427:427,04/02/26 00:27:51,STABLE BEAMS,6799,0.000039504,0.000038633,4.9,HFET
402574:11572,428:428,04/02/26 00:28:14,STABLE BEAMS,6799,0.000039671,0.000038194,4.9,HFET
402574:11572,429:429,04/02/26 00:28:37,STABLE BEAMS,6799,0.000039736,0.000038854,5.0,HFET
402574:11572,430:430,04/02/26 00:29:01,STABLE BEAMS,6799,0.000039549,0.000038673,4.9,HFET
402574:11572,431:431,04/02/26 00:29:24,STABLE BEAMS,6799,0.000039276,0.000038427,4.9,HFET
402574:11572,432:432,04/02/26 00:29:47,STABLE BEAMS,6799,0.000039328,0.000038471,4.9,HFET
402574:11572,433:433,04/02/26 00:30:11,STABLE BEAMS,6799,0.000039114,0.000038247,4.9,HFET
402574:11572,434:434,04/02/26 00:30:34,STABLE BEAMS,6799,0.000039052,0.000038203,4.9,HFET
402574:11572,435:435,04/02/26 00:30:57,STABLE BEAMS,6799,0.000039111,0.000038262,4.9,HFET
402574:11572,436:436,04/02/26 00:31:20,STABLE BEAMS,6799,0.000039376,0.000038513,4.9,HFET
402574:11572,437:437,04/02/26 00:31:44,STABLE BEAMS,6799,0.000040426,0.000039516,5.0,HFET
402574:11572,438:438,04/02/26 00:32:07,STABLE BEAMS,6799,0.000040782,0.000039839,5.1,HFET
402574:11572,439:439,04/02/26 00:32:30,STABLE BEAMS,6799,0.000040712,0.000039772,5.1,HFET
402574:11572,440:440,04/02/26 00:32:54,STABLE BEAMS,6799,0.000040720,0.000039784,5.1,HFET
402574:11572,441:441,04/02/26 00:33:17,STABLE BEAMS,6799,0.000040526,0.000039022,5.1,HFET
402574:11572,442:442,04/02/26 00:33:40,STABLE BEAMS,6799,0.000040404,0.000039484,5.0,HFET
402574:11572,443:443,04/02/26 00:34:04,STABLE BEAMS,6799,0.000040224,0.000039307,5.0,HFET
402574:11572,444:444,04/02/26 00:34:27,STABLE BEAMS,6799,0.000040428,0.000039497,5.0,HFET
402574:11572,445:445,04/02/26 00:34:50,STABLE BEAMS,6799,0.000040576,0.000039655,5.1,HFET
402574:11572,446:446,04/02/26 00:35:14,STABLE BEAMS,6799,0.000040541,0.000039614,5.1,HFET
402574:11572,447:447,04/02/26 00:35:37,STABLE BEAMS,6799,0.000040840,0.000039906,5.1,HFET
402574:11572,448:448,04/02/26 00:36:00,STABLE BEAMS,6799,0.000040934,0.000039994,5.1,HFET
402574:11572,449:449,04/02/26 00:36:24,STABLE BEAMS,6799,0.000041270,0.000040313,5.1,HFET
402574:11572,450:450,04/02/26 00:36:47,STABLE BEAMS,6799,0.000039828,0.000038947,5.0,HFET
402574:11572,451:451,04/02/26 00:37:10,STABLE BEAMS,6799,0.000039612,0.000038734,4.9,HFET
402574:11572,452:452,04/02/26 00:37:34,STABLE BEAMS,6799,0.000039958,0.000039059,5.0,HFET
402574:11572,453:453,04/02/26 00:37:57,STABLE BEAMS,6799,0.000039884,0.000038434,5.0,HFET
402574:11572,454:454,04/02/26 00:38:20,STABLE BEAMS,6799,0.000039742,0.000038860,5.0,HFET
402574:11572,455:455,04/02/26 00:38:43,STABLE BEAMS,6799,0.000039930,0.000039040,5.0,HFET
402574:11572,456:456,04/02/26 00:39:07,STABLE BEAMS,6799,0.000039802,0.000038921,5.0,HFET
402574:11572,457:457,04/02/26 00:39:30,STABLE BEAMS,6799,0.000039775,0.000038891,5.0,HFET
402574:11572,458:458,04/02/26 00:39:53,STABLE BEAMS,6799,0.000039871,0.000038979,5.0,HFET
402574:11572,459:459,04/02/26 00:40:17,STABLE BEAMS,6799,0.000039526,0.000038650,4.9,HFET
402574:11572,460:460,04/02/26 00:40:40,STABLE BEAMS,6799,0.000039132,0.000038277,4.9,HFET
402574:11572,461:461,04/02/26 00:41:03,STABLE BEAMS,6799,0.000038961,0.000038108,4.9,HFET
402574:11572,462:462,04/02/26 00:41:27,STABLE BEAMS,6799,0.000040871,0.000039937,5.1,HFET
402574:11572,463:463,04/02/26 00:41:50,STABLE BEAMS,6799,0.000040888,0.000039948,5.1,HFET
402574:11572,464:464,04/02/26 00:42:13,STABLE BEAMS,6799,0.000040979,0.000040033,5.1,HFET
402574:11572,465:465,04/02/26 00:42:37,STABLE BEAMS,6799,0.000041250,0.000040295,5.1,HFET
402574:11572,466:466,04/02/26 00:43:00,STABLE BEAMS,6799,0.000041149,0.000039627,5.1,HFET
402574:11572,467:467,04/02/26 00:43:23,STABLE BEAMS,6799,0.000041183,0.000040229,5.1,HFET
402574:11572,468:468,04/02/26 00:43:46,STABLE BEAMS,6799,0.000041168,0.000040210,5.1,HFET
402574:11572,469:469,04/02/26 00:44:10,STABLE BEAMS,6799,0.000041246,0.000040285,5.1,HFET
402574:11572,470:470,04/02/26 00:44:33,STABLE BEAMS,6799,0.000041018,0.000040066,5.1,HFET
402574:11572,471:471,04/02/26 00:44:56,STABLE BEAMS,6799,0.000040891,0.000039948,5.1,HFET
402574:11572,472:472,04/02/26 00:45:20,STABLE BEAMS,6799,0.000041089,0.000040132,5.1,HFET
402574:11572,473:473,04/02/26 00:45:43,STABLE BEAMS,6799,0.000041148,0.000040185,5.1,HFET
402574:11572,474:474,04/02/26 00:46:06,STABLE BEAMS,6799,0.000041150,0.000040187,5.1,HFET
402574:11572,475:475,04/02/26 00:46:30,STABLE BEAMS,6799,0.000041109,0.000040165,5.1,HFET
402574:11572,476:476,04/02/26 00:46:53,STABLE BEAMS,6799,0.000041225,0.000040259,5.1,HFET
402574:11572,477:477,04/02/26 00:47:16,STABLE BEAMS,6799,0.000041053,0.000040099,5.1,HFET
402574:11572,478:478,04/02/26 00:47:40,STABLE BEAMS,6799,0.000041045,0.000040092,5.1,HFET
402574:11572,479:479,04/02/26 00:48:03,STABLE BEAMS,6799,0.000040904,0.000039374,5.1,HFET
402574:11572,480:480,04/02/26 00:48:26,STABLE BEAMS,6799,0.000040548,0.000039629,5.1,HFET
402574:11572,481:481,04/02/26 00:48:50,STABLE BEAMS,6799,0.000040493,0.000039569,5.0,HFET
402574:11572,482:482,04/02/26 00:49:13,STABLE BEAMS,6799,0.000040448,0.000039527,5.0,HFET
402574:11572,483:483,04/02/26 00:49:36,STABLE BEAMS,6799,0.000040424,0.000039509,5.0,HFET
402574:11572,484:484,04/02/26 00:49:59,STABLE BEAMS,6799,0.000040694,0.000039758,5.1,HFET
402574:11572,485:485,04/02/26 00:50:23,STABLE BEAMS,6799,0.000040893,0.000039951,5.1,HFET
402574:11572,486:486,04/02/26 00:50:46,STABLE BEAMS,6799,0.000041393,0.000040429,5.2,HFET
402574:11572,487:487,04/02/26 00:51:09,STABLE BEAMS,6799,0.000041325,0.000040351,5.2,HFET
402574:11572,488:488,04/02/26 00:51:33,STABLE BEAMS,6799,0.000040438,0.000039516,5.0,HFET
402574:11572,489:489,04/02/26 00:51:56,STABLE BEAMS,6799,0.000039970,0.000039079,5.0,HFET
402574:11572,490:490,04/02/26 00:52:19,STABLE BEAMS,6799,0.000039797,0.000038901,5.0,HFET
402574:11572,491:491,04/02/26 00:52:43,STABLE BEAMS,6799,0.000039675,0.000038795,4.9,HFET
402574:11572,492:492,04/02/26 00:53:06,STABLE BEAMS,6799,0.000039559,0.000038125,4.9,HFET
402574:11572,493:493,04/02/26 00:53:29,STABLE BEAMS,6799,0.000039423,0.000038557,4.9,HFET
402574:11572,494:494,04/02/26 00:53:53,STABLE BEAMS,6799,0.000039139,0.000038278,4.9,HFET
402574:11572,495:495,04/02/26 00:54:16,STABLE BEAMS,6799,0.000039127,0.000038262,4.9,HFET
402574:11572,496:496,04/02/26 00:54:39,STABLE BEAMS,6799,0.000038945,0.000038088,4.9,HFET
402574:11572,497:497,04/02/26 00:55:03,STABLE BEAMS,6799,0.000039258,0.000038396,4.9,HFET
402574:11572,498:498,04/02/26 00:55:26,STABLE BEAMS,6799,0.000039529,0.000038652,4.9,HFET
402574:11572,499:499,04/02/26 00:55:49,STABLE BEAMS,6799,0.000039246,0.000038390,4.9,HFET
402574:11572,500:500,04/02/26 00:56:12,STABLE BEAMS,6799,0.000039679,0.000038805,4.9,HFET
402574:11572,501:501,04/02/26 00:56:36,STABLE BEAMS,6799,0.000040081,0.000039185,5.0,HFET
402574:11572,502:502,04/02/26 00:56:59,STABLE BEAMS,6799,0.000040022,0.000039123,5.0,HFET
402574:11572,503:503,04/02/26 00:57:22,STABLE BEAMS,6799,0.000039844,0.000038963,5.0,HFET
402574:11572,504:504,04/02/26 00:57:46,STABLE BEAMS,6799,0.000040029,0.000039134,5.0,HFET
402574:11572,505:505,04/02/26 00:58:09,STABLE BEAMS,6799,0.000039921,0.000038467,5.0,HFET
402574:11572,506:506,04/02/26 00:58:32,STABLE BEAMS,6799,0.000039738,0.000038854,5.0,HFET
402574:11572,507:507,04/02/26 00:58:56,STABLE BEAMS,6799,0.000039857,0.000038963,5.0,HFET
402574:11572,508:508,04/02/26 00:59:19,STABLE BEAMS,6799,0.000039676,0.000038791,4.9,HFET
402574:11572,509:509,04/02/26 00:59:42,STABLE BEAMS,6799,0.000038675,0.000037844,4.8,HFET
402574:11572,510:510,04/02/26 01:00:06,STABLE BEAMS,6799,0.000038425,0.000037609,4.8,HFET
402574:11572,511:511,04/02/26 01:00:29,STABLE BEAMS,6799,0.000040186,0.000039285,5.0,HFET
402574:11572,512:512,04/02/26 01:00:52,STABLE BEAMS,6799,0.000039950,0.000039058,5.0,HFET
402574:11572,513:513,04/02/26 01:01:15,STABLE BEAMS,6799,0.000039068,0.000038218,4.9,HFET
402574:11572,514:514,04/02/26 01:01:39,STABLE BEAMS,6799,0.000039490,0.000038621,4.9,HFET
402574:11572,515:515,04/02/26 01:02:02,STABLE BEAMS,6799,0.000039595,0.000038722,4.9,HFET
402574:11572,516:516,04/02/26 01:02:25,STABLE BEAMS,6799,0.000040199,0.000039298,5.0,HFET
402574:11572,517:517,04/02/26 01:02:49,STABLE BEAMS,6799,0.000039806,0.000038913,5.0,HFET
402574:11572,518:518,04/02/26 01:03:12,STABLE BEAMS,6799,0.000039612,0.000038162,4.9,HFET
402574:11572,519:519,04/02/26 01:03:35,STABLE BEAMS,6799,0.000039305,0.000038450,4.9,HFET
402574:11572,520:520,04/02/26 01:03:59,STABLE BEAMS,6799,0.000038734,0.000037899,4.8,HFET
402574:11572,521:521,04/02/26 01:04:22,STABLE BEAMS,6799,0.000040314,0.000039410,5.0,HFET
402574:11572,522:522,04/02/26 01:04:45,STABLE BEAMS,6799,0.000040873,0.000039925,5.1,HFET
402574:11572,523:523,04/02/26 01:05:09,STABLE BEAMS,6799,0.000040745,0.000039810,5.1,HFET
402574:11572,524:524,04/02/26 01:05:32,STABLE BEAMS,6799,0.000040764,0.000039824,5.1,HFET
402574:11572,525:525,04/02/26 01:05:55,STABLE BEAMS,6799,0.000041253,0.000040288,5.1,HFET
402574:11572,526:526,04/02/26 01:06:19,STABLE BEAMS,6799,0.000041582,0.000040595,5.2,HFET
402574:11572,527:527,04/02/26 01:06:42,STABLE BEAMS,6799,0.000040378,0.000039457,5.0,HFET
402574:11572,528:528,04/02/26 01:07:05,STABLE BEAMS,6799,0.000040605,0.000039660,5.1,HFET
402574:11572,529:529,04/02/26 01:07:28,STABLE BEAMS,6799,0.000040770,0.000039827,5.1,HFET
402574:11572,530:530,04/02/26 01:07:52,STABLE BEAMS,6799,0.000040194,0.000039287,5.0,HFET
402574:11572,531:531,04/02/26 01:08:15,STABLE BEAMS,6799,0.000039886,0.000038427,5.0,HFET
402574:11572,532:532,04/02/26 01:08:38,STABLE BEAMS,6799,0.000039756,0.000038870,5.0,HFET
402574:11572,533:533,04/02/26 01:09:02,STABLE BEAMS,6799,0.000040170,0.000039265,5.0,HFET
402574:11572,534:534,04/02/26 01:09:25,STABLE BEAMS,6799,0.000040499,0.000039576,5.0,HFET
402574:11572,535:535,04/02/26 01:09:48,STABLE BEAMS,6799,0.000040439,0.000039520,5.0,HFET
402574:11572,536:536,04/02/26 01:10:12,STABLE BEAMS,6799,0.000040283,0.000039374,5.0,HFET
402574:11572,537:537,04/02/26 01:10:35,STABLE BEAMS,6799,0.000040135,0.000039231,5.0,HFET
402574:11572,538:538,04/02/26 01:10:58,STABLE BEAMS,6799,0.000040112,0.000039205,5.0,HFET
402574:11572,539:539,04/02/26 01:11:22,STABLE BEAMS,6799,0.000040359,0.000039446,5.0,HFET
402574:11572,540:540,04/02/26 01:11:45,STABLE BEAMS,6799,0.000039993,0.000039089,5.0,HFET
402574:11572,541:541,04/02/26 01:12:08,STABLE BEAMS,6799,0.000040042,0.000039151,5.0,HFET
402574:11572,542:542,04/02/26 01:12:32,STABLE BEAMS,6799,0.000040393,0.000039471,5.0,HFET
402574:11572,543:543,04/02/26 01:12:55,STABLE BEAMS,6799,0.000040838,0.000039896,5.1,HFET
402574:11572,544:544,04/02/26 01:13:18,STABLE BEAMS,6799,0.000041361,0.000039806,5.2,HFET
402574:11572,545:545,04/02/26 01:13:41,STABLE BEAMS,6799,0.000041250,0.000040279,5.1,HFET
402574:11572,546:546,04/02/26 01:14:05,STABLE BEAMS,6799,0.000039685,0.000038807,4.9,HFET
402574:11572,547:547,04/02/26 01:14:28,STABLE BEAMS,6799,0.000039606,0.000038719,4.9,HFET
402574:11572,548:548,04/02/26 01:14:51,STABLE BEAMS,6799,0.000039595,0.000038722,4.9,HFET
402574:11572,549:549,04/02/26 01:15:15,STABLE BEAMS,6799,0.000039584,0.000038693,4.9,HFET
402574:11572,550:550,04/02/26 01:15:38,STABLE BEAMS,6799,0.000039240,0.000038382,4.9,HFET
402574:11572,551:551,04/02/26 01:16:01,STABLE BEAMS,6799,0.000039265,0.000038401,4.9,HFET
402574:11572,552:552,04/02/26 01:16:25,STABLE BEAMS,6799,0.000039277,0.000038420,4.9,HFET
402574:11572,553:553,04/02/26 01:16:48,STABLE BEAMS,6799,0.000038920,0.000038071,4.9,HFET
402574:11572,554:554,04/02/26 01:17:11,STABLE BEAMS,6799,0.000040483,0.000039552,5.0,HFET
402574:11572,555:555,04/02/26 01:17:35,STABLE BEAMS,6799,0.000041170,0.000040209,5.1,HFET
402574:11572,556:556,04/02/26 01:17:58,STABLE BEAMS,6799,0.000040013,0.000039105,5.0,HFET
402574:11572,557:557,04/02/26 01:18:21,STABLE BEAMS,6799,0.000038925,0.000037540,4.9,HFET
402574:11572,558:558,04/02/26 01:18:44,STABLE BEAMS,6799,0.000038727,0.000037889,4.8,HFET
402574:11572,559:559,04/02/26 01:19:08,STABLE BEAMS,6799,0.000038957,0.000038106,4.9,HFET
402574:11572,560:560,04/02/26 01:19:31,STABLE BEAMS,6799,0.000040149,0.000039245,5.0,HFET
402574:11572,561:561,04/02/26 01:19:54,STABLE BEAMS,6799,0.000040210,0.000039299,5.0,HFET
402574:11572,562:562,04/02/26 01:20:18,STABLE BEAMS,6799,0.000039912,0.000039022,5.0,HFET
402574:11572,563:563,04/02/26 01:20:41,STABLE BEAMS,6799,0.000039762,0.000038873,5.0,HFET
402574:11572,564:564,04/02/26 01:21:04,STABLE BEAMS,6799,0.000039787,0.000038893,5.0,HFET
402574:11572,565:565,04/02/26 01:21:28,STABLE BEAMS,6799,0.000040104,0.000039201,5.0,HFET
402574:11572,566:566,04/02/26 01:21:51,STABLE BEAMS,6799,0.000040325,0.000039413,5.0,HFET
402574:11572,567:567,04/02/26 01:22:14,STABLE BEAMS,6799,0.000040414,0.000039489,5.0,HFET
402574:11572,568:568,04/02/26 01:22:38,STABLE BEAMS,6799,0.000040972,0.000040031,5.1,HFET
402574:11572,569:569,04/02/26 01:23:01,STABLE BEAMS,6799,0.000040900,0.000039957,5.1,HFET
402574:11572,570:570,04/02/26 01:23:24,STABLE BEAMS,6799,0.000040781,0.000039271,5.1,HFET
402574:11572,571:571,04/02/26 01:23:47,STABLE BEAMS,6799,0.000040459,0.000039531,5.0,HFET
402574:11572,572:572,04/02/26 01:24:11,STABLE BEAMS,6799,0.000040146,0.000039237,5.0,HFET
402574:11572,573:573,04/02/26 01:24:34,STABLE BEAMS,6799,0.000040096,0.000039193,5.0,HFET
402574:11572,574:574,04/02/26 01:24:57,STABLE BEAMS,6799,0.000039783,0.000038887,5.0,HFET
402574:11572,575:575,04/02/26 01:25:21,STABLE BEAMS,6799,0.000039380,0.000038506,4.9,HFET
402574:11572,576:576,04/02/26 01:25:44,STABLE BEAMS,6799,0.000038444,0.000037629,4.8,HFET
402574:11572,577:577,04/02/26 01:26:07,STABLE BEAMS,6799,0.000040655,0.000039716,5.1,HFET
402574:11572,578:578,04/02/26 01:26:31,STABLE BEAMS,6799,0.000041284,0.000040316,5.1,HFET
402574:11572,579:579,04/02/26 01:26:54,STABLE BEAMS,6799,0.000040085,0.000039183,5.0,HFET
402574:11572,580:580,04/02/26 01:27:17,STABLE BEAMS,6799,0.000040390,0.000039462,5.0,HFET
402574:11572,581:581,04/02/26 01:27:41,STABLE BEAMS,6799,0.000040296,0.000039386,5.0,HFET
402574:11572,582:582,04/02/26 01:28:04,STABLE BEAMS,6799,0.000039993,0.000039087,5.0,HFET
402574:11572,583:583,04/02/26 01:28:27,STABLE BEAMS,6799,0.000040016,0.000038562,5.0,HFET
402574:11572,584:584,04/02/26 01:28:51,STABLE BEAMS,6799,0.000039591,0.000038715,4.9,HFET
402574:11572,585:585,04/02/26 01:29:14,STABLE BEAMS,6799,0.000039468,0.000038598,4.9,HFET
402574:11572,586:586,04/02/26 01:29:37,STABLE BEAMS,6799,0.000039516,0.000038643,4.9,HFET
402574:11572,587:587,04/02/26 01:30:01,STABLE BEAMS,6799,0.000039612,0.000038730,4.9,HFET
402574:11572,588:588,04/02/26 01:30:24,STABLE BEAMS,6799,0.000039989,0.000039096,5.0,HFET
402574:11572,589:589,04/02/26 01:30:47,STABLE BEAMS,6799,0.000040049,0.000039154,5.0,HFET
402574:11572,590:590,04/02/26 01:31:10,STABLE BEAMS,6799,0.000040279,0.000039359,5.0,HFET
402574:11572,591:591,04/02/26 01:31:34,STABLE BEAMS,6799,0.000040240,0.000039312,5.0,HFET
402574:11572,592:592,04/02/26 01:31:57,STABLE BEAMS,6799,0.000040132,0.000039225,5.0,HFET
402574:11572,593:593,04/02/26 01:32:20,STABLE BEAMS,6799,0.000040153,0.000039238,5.0,HFET
402574:11572,594:594,04/02/26 01:32:44,STABLE BEAMS,6799,0.000039974,0.000039080,5.0,HFET
402574:11572,595:595,04/02/26 01:33:07,STABLE BEAMS,6799,0.000039913,0.000038462,5.0,HFET
402574:11572,596:596,04/02/26 01:33:30,STABLE BEAMS,6799,0.000039757,0.000038883,5.0,HFET
402574:11572,597:597,04/02/26 01:33:54,STABLE BEAMS,6799,0.000039617,0.000038735,4.9,HFET
402574:11572,598:598,04/02/26 01:34:17,STABLE BEAMS,6799,0.000039601,0.000038715,4.9,HFET
402574:11572,599:599,04/02/26 01:34:40,STABLE BEAMS,6799,0.000039689,0.000038807,4.9,HFET
402574:11572,600:600,04/02/26 01:35:04,STABLE BEAMS,6799,0.000040153,0.000039241,5.0,HFET
402574:11572,601:601,04/02/26 01:35:27,STABLE BEAMS,6799,0.000040586,0.000039655,5.1,HFET
402574:11572,602:602,04/02/26 01:35:50,STABLE BEAMS,6799,0.000040582,0.000039654,5.1,HFET
402574:11572,603:603,04/02/26 01:36:13,STABLE BEAMS,6799,0.000040535,0.000039611,5.1,HFET
402574:11572,604:604,04/02/26 01:36:37,STABLE BEAMS,6799,0.000040768,0.000039832,5.1,HFET
402574:11572,605:605,04/02/26 01:37:00,STABLE BEAMS,6799,0.000041079,0.000040124,5.1,HFET
402574:11572,606:606,04/02/26 01:37:23,STABLE BEAMS,6799,0.000041091,0.000040129,5.1,HFET
402574:11572,607:607,04/02/26 01:37:47,STABLE BEAMS,6799,0.000041098,0.000040143,5.1,HFET
402574:11572,608:608,04/02/26 01:38:10,STABLE BEAMS,6799,0.000040927,0.000039390,5.1,HFET
402574:11572,609:609,04/02/26 01:38:33,STABLE BEAMS,6799,0.000041062,0.000040102,5.1,HFET
402574:11572,610:610,04/02/26 01:38:57,STABLE BEAMS,6799,0.000041039,0.000040083,5.1,HFET
402574:11572,611:611,04/02/26 01:39:20,STABLE BEAMS,6799,0.000040976,0.000040013,5.1,HFET
402574:11572,612:612,04/02/26 01:39:43,STABLE BEAMS,6799,0.000040852,0.000039910,5.1,HFET
402574:11572,613:613,04/02/26 01:40:07,STABLE BEAMS,6799,0.000040797,0.000039853,5.1,HFET
402574:11572,614:614,04/02/26 01:40:30,STABLE BEAMS,6799,0.000040566,0.000039649,5.1,HFET
402574:11572,615:615,04/02/26 01:40:53,STABLE BEAMS,6799,0.000040173,0.000039280,5.0,HFET
402574:11572,616:616,04/02/26 01:41:17,STABLE BEAMS,6799,0.000040203,0.000039298,5.0,HFET
402574:11572,617:617,04/02/26 01:41:40,STABLE BEAMS,6799,0.000040196,0.000039288,5.0,HFET
402574:11572,618:618,04/02/26 01:42:03,STABLE BEAMS,6799,0.000039745,0.000038853,5.0,HFET
402574:11572,619:619,04/02/26 01:42:26,STABLE BEAMS,6799,0.000040228,0.000039315,5.0,HFET
402574:11572,620:620,04/02/26 01:42:50,STABLE BEAMS,6799,0.000039180,0.000038325,4.9,HFET
402574:11572,621:621,04/02/26 01:43:13,STABLE BEAMS,6799,0.000039377,0.000037950,4.9,HFET
402574:11572,622:622,04/02/26 01:43:36,STABLE BEAMS,6799,0.000039622,0.000038744,4.9,HFET
402574:11572,623:623,04/02/26 01:44:00,STABLE BEAMS,6799,0.000039804,0.000038910,5.0,HFET
402574:11572,624:624,04/02/26 01:44:23,STABLE BEAMS,6799,0.000040057,0.000039153,5.0,HFET
402574:11572,625:625,04/02/26 01:44:46,STABLE BEAMS,6799,0.000040442,0.000039528,5.0,HFET
402574:11572,626:626,04/02/26 01:45:10,STABLE BEAMS,6799,0.000040639,0.000039697,5.1,HFET
402574:11572,627:627,04/02/26 01:45:33,STABLE BEAMS,6799,0.000041089,0.000040129,5.1,HFET
402574:11572,628:628,04/02/26 01:45:56,STABLE BEAMS,6799,0.000041216,0.000040250,5.1,HFET
402574:11572,629:629,04/02/26 01:46:20,STABLE BEAMS,6799,0.000041330,0.000040350,5.2,HFET
402574:11572,630:630,04/02/26 01:46:43,STABLE BEAMS,6799,0.000041566,0.000040585,5.2,HFET
402574:11572,631:631,04/02/26 01:47:06,STABLE BEAMS,6799,0.000039569,0.000038681,4.9,HFET
402574:11572,632:632,04/02/26 01:47:29,STABLE BEAMS,6799,0.000039044,0.000038190,4.9,HFET
402574:11572,633:633,04/02/26 01:47:53,STABLE BEAMS,6799,0.000039013,0.000038163,4.9,HFET
402574:11572,634:634,04/02/26 01:48:16,STABLE BEAMS,6799,0.000039039,0.000028037,4.9,HFET
402574:11572,635:635,04/02/26 01:48:39,STABLE BEAMS,6799,0.000039086,0.000038242,4.9,HFET
402574:11572,636:636,04/02/26 01:49:03,STABLE BEAMS,6799,0.000038882,0.000038038,4.8,HFET
402574:11572,637:637,04/02/26 01:49:26,STABLE BEAMS,6799,0.000039226,0.000038365,4.9,HFET
402574:11572,638:638,04/02/26 01:49:49,STABLE BEAMS,6799,0.000040428,0.000039499,5.0,HFET
402574:11572,639:639,04/02/26 01:50:13,STABLE BEAMS,6799,0.000040096,0.000039182,5.0,HFET
402574:11572,640:640,04/02/26 01:50:36,STABLE BEAMS,6799,0.000040073,0.000039177,5.0,HFET
402574:11572,641:641,04/02/26 01:50:59,STABLE BEAMS,6799,0.000039862,0.000038971,5.0,HFET
402574:11572,642:642,04/02/26 01:51:23,STABLE BEAMS,6799,0.000039659,0.000038780,4.9,HFET
402574:11572,643:643,04/02/26 01:51:46,STABLE BEAMS,6799,0.000039341,0.000038472,4.9,HFET
402574:11572,644:644,04/02/26 01:52:09,STABLE BEAMS,6799,0.000039063,0.000038202,4.9,HFET
402574:11572,645:645,04/02/26 01:52:33,STABLE BEAMS,6799,0.000039279,0.000038420,4.9,HFET
402574:11572,646:646,04/02/26 01:52:56,STABLE BEAMS,6799,0.000039406,0.000038536,4.9,HFET
402574:11572,647:647,04/02/26 01:53:19,STABLE BEAMS,6799,0.000039641,0.000038192,4.9,HFET
402574:11572,648:648,04/02/26 01:53:42,STABLE BEAMS,6799,0.000039925,0.000039028,5.0,HFET
402574:11572,649:649,04/02/26 01:54:06,STABLE BEAMS,6799,0.000039712,0.000038815,5.0,HFET
402574:11572,650:650,04/02/26 01:54:29,STABLE BEAMS,6799,0.000039834,0.000038946,5.0,HFET
402574:11572,651:651,04/02/26 01:54:52,STABLE BEAMS,6799,0.000039680,0.000038801,4.9,HFET
402574:11572,652:652,04/02/26 01:55:16,STABLE BEAMS,6799,0.000039829,0.000038942,5.0,HFET
402574:11572,653:653,04/02/26 01:55:39,STABLE BEAMS,6799,0.000039952,0.000039055,5.0,HFET
402574:11572,654:654,04/02/26 01:56:02,STABLE BEAMS,6799,0.000039694,0.000038811,4.9,HFET
402574:11572,655:655,04/02/26 01:56:26,STABLE BEAMS,6799,0.000039955,0.000039048,5.0,HFET
402574:11572,656:656,04/02/26 01:56:49,STABLE BEAMS,6799,0.000039634,0.000038759,4.9,HFET
402574:11572,657:657,04/02/26 01:57:12,STABLE BEAMS,6799,0.000039542,0.000038676,4.9,HFET
402574:11572,658:658,04/02/26 01:57:36,STABLE BEAMS,6799,0.000039715,0.000038827,5.0,HFET
402574:11572,659:659,04/02/26 01:57:59,STABLE BEAMS,6799,0.000039388,0.000038515,4.9,HFET
402574:11572,660:660,04/02/26 01:58:22,STABLE BEAMS,6799,0.000039461,0.000038041,4.9,HFET
